InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,IsCancellation,IsReturn,InvalidQuantity,InvalidPrice,MissingCustomer,MissingDescription,IsDuplicate
C537602,22654,DELUXE SEWING KIT,-1,2010-12-07 12:45:00,4.95,17511,United Kingdom,True,True,True,False,False,False,False
C537602,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2010-12-07 12:45:00,2.55,17511,United Kingdom,True,True,True,False,False,False,False
C537602,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,-1,2010-12-07 12:45:00,2.95,17511,United Kingdom,True,True,True,False,False,False,False
C537602,22197,SMALL POPCORN HOLDER,-1,2010-12-07 12:45:00,0.72,17511,United Kingdom,True,True,True,False,False,False,False
C537602,22659,LUNCH BOX I LOVE LONDON,-4,2010-12-07 12:45:00,1.65,17511,United Kingdom,True,True,True,False,False,False,False
C537602,22169,FAMILY ALBUM WHITE PICTURE FRAME,-1,2010-12-07 12:45:00,7.65,17511,United Kingdom,True,True,True,False,False,False,False
C537602,21843,RED RETROSPOT CAKE STAND,-1,2010-12-07 12:45:00,9.95,17511,United Kingdom,True,True,True,False,False,False,False
C537602,22423,REGENCY CAKESTAND 3 TIER,-2,2010-12-07 12:45:00,10.95,17511,United Kingdom,True,True,True,False,False,False,False
C537602,84050,PINK HEART SHAPE EGG FRYING PAN,-1,2010-12-07 12:45:00,1.25,17511,United Kingdom,True,True,True,False,False,False,False
C537602,22198,LARGE POPCORN HOLDER,-1,2010-12-07 12:45:00,1.45,17511,United Kingdom,True,True,True,False,False,False,False
C537610,M,Manual,-1,2010-12-07 13:23:00,631.31,,United Kingdom,True,True,True,False,True,False,False
C537611,22865,HAND WARMER OWL DESIGN,-36,2010-12-07 13:25:00,2.1,17675,United Kingdom,True,True,True,False,False,False,False
C537613,M,Manual,-1,2010-12-07 13:28:00,313.78,,United Kingdom,True,True,True,False,True,False,False
C537630,AMAZONFEE,AMAZON FEE,-1,2010-12-07 15:04:00,13541.33,,United Kingdom,True,True,True,False,True,False,False
C537644,AMAZONFEE,AMAZON FEE,-1,2010-12-07 15:34:00,13474.79,,United Kingdom,True,True,True,False,True,False,False
C537647,AMAZONFEE,AMAZON FEE,-1,2010-12-07 15:41:00,5519.25,,United Kingdom,True,True,True,False,True,False,False
C537651,AMAZONFEE,AMAZON FEE,-1,2010-12-07 15:49:00,13541.33,,United Kingdom,True,True,True,False,True,False,False
C537652,AMAZONFEE,AMAZON FEE,-1,2010-12-07 15:51:00,6706.71,,United Kingdom,True,True,True,False,True,False,False
C537656,21258,VICTORIAN SEWING BOX LARGE,-12,2010-12-07 16:21:00,10.95,15100,United Kingdom,True,True,True,False,False,False,False
C537677,21166,COOK WITH WINE METAL SIGN,-1,2010-12-08 09:55:00,1.95,14796,United Kingdom,True,True,True,False,False,False,False
C537684,22301,COFFEE MUG CAT + BIRD DESIGN,-1,2010-12-08 10:18:00,2.55,14901,United Kingdom,True,True,True,False,False,False,False
C537684,22730,ALARM CLOCK BAKELIKE IVORY,-1,2010-12-08 10:18:00,3.75,14901,United Kingdom,True,True,True,False,False,False,False
537687,84840,,-9,2010-12-08 10:26:00,0.0,,United Kingdom,False,True,True,True,True,True,False
C537746,22156,HEART DECORATION WITH PEARLS,-1,2010-12-08 11:03:00,0.85,15021,United Kingdom,True,True,True,False,False,False,False
C537746,21558,SKULL LUNCH BOX WITH CUTLERY,-1,2010-12-08 11:03:00,2.55,15021,United Kingdom,True,True,True,False,False,False,False
C537746,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-1,2010-12-08 11:03:00,3.25,15021,United Kingdom,True,True,True,False,False,False,False
C537756,21914,BLUE HARMONICA IN BOX,-24,2010-12-08 11:33:00,1.25,14952,United Kingdom,True,True,True,False,False,False,False
C537756,84949,SILVER HANGING T-LIGHT HOLDER,-8,2010-12-08 11:33:00,1.65,14952,United Kingdom,True,True,True,False,False,False,False
C537756,21275,ZINC TOP  2 DOOR WOODEN SHELF,-4,2010-12-08 11:33:00,14.95,14952,United Kingdom,True,True,True,False,False,False,False
C537763,85068,CREAM SWEETHEART SHELF + HOOKS,-1,2010-12-08 12:03:00,7.95,16713,United Kingdom,True,True,True,False,False,False,False
C537788,90062,CARNIVAL BRACELET,-1,2010-12-08 12:49:00,12.75,15916,United Kingdom,True,True,True,False,False,False,False
C537788,16202E,BLACK PHOTO ALBUM,-1,2010-12-08 12:49:00,5.55,15916,United Kingdom,True,True,True,False,False,False,False
C537797,22501,PICNIC BASKET WICKER LARGE,-1,2010-12-08 13:07:00,8.5,13113,United Kingdom,True,True,True,False,False,False,False
C537797,22423,REGENCY CAKESTAND 3 TIER,-2,2010-12-08 13:07:00,10.95,13113,United Kingdom,True,True,True,False,False,False,False
C537797,22469,HEART OF WICKER SMALL,-1,2010-12-08 13:07:00,1.45,13113,United Kingdom,True,True,True,False,False,False,False
C537798,22357,KINGS CHOICE BISCUIT TIN,-1,2010-12-08 13:07:00,4.25,16553,United Kingdom,True,True,True,False,False,False,False
C537805,35004C,SET OF 3 COLOURED  FLYING DUCKS,-1,2010-12-08 13:18:00,4.65,15311,United Kingdom,True,True,True,False,False,False,False
C537805,40001,WHITE BAMBOO RIBS LAMPSHADE,-2,2010-12-08 13:18:00,0.64,15311,United Kingdom,True,True,True,False,False,False,False
C537805,85047,WHITE BEADED GARLAND STRING 20LIGHT,-1,2010-12-08 13:18:00,5.55,15311,United Kingdom,True,True,True,False,False,False,False
C537805,22719,GUMBALL MONOCHROME COAT RACK,-3,2010-12-08 13:18:00,1.06,15311,United Kingdom,True,True,True,False,False,False,False
C537805,20798,CLEAR MILKSHAKE GLASS,-4,2010-12-08 13:18:00,1.65,15311,United Kingdom,True,True,True,False,False,False,False
C537805,22198,LARGE POPCORN HOLDER,-1,2010-12-08 13:18:00,1.45,15311,United Kingdom,True,True,True,False,False,False,False
C537805,22197,SMALL POPCORN HOLDER,-1,2010-12-08 13:18:00,0.72,15311,United Kingdom,True,True,True,False,False,False,False
C537805,20829,GLITTER HANGING BUTTERFLY STRING,-1,2010-12-08 13:18:00,2.1,15311,United Kingdom,True,True,True,False,False,False,False
C537805,22571,ROCKING HORSE RED CHRISTMAS,-1,2010-12-08 13:18:00,0.85,15311,United Kingdom,True,True,True,False,False,False,False
C537807,84949,SILVER HANGING T-LIGHT HOLDER,-5,2010-12-08 13:23:00,1.65,13495,United Kingdom,True,True,True,False,False,False,False
C537807,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-3,2010-12-08 13:23:00,4.95,13495,United Kingdom,True,True,True,False,False,False,False
C537807,21143,ANTIQUE GLASS HEART DECORATION,-1,2010-12-08 13:23:00,1.95,13495,United Kingdom,True,True,True,False,False,False,False
C537807,21812,GARLAND WITH HEARTS AND BELLS,-6,2010-12-08 13:23:00,4.95,13495,United Kingdom,True,True,True,False,False,False,False
C537812,21843,RED RETROSPOT CAKE STAND,-10,2010-12-08 13:33:00,9.95,14299,United Kingdom,True,True,True,False,False,False,False
C537812,22423,REGENCY CAKESTAND 3 TIER,-10,2010-12-08 13:33:00,10.95,14299,United Kingdom,True,True,True,False,False,False,False
C537814,20703,BLUE PADDED SOFT MOBILE,-3,2010-12-08 13:43:00,4.25,12712,Germany,True,True,True,False,False,False,False
C537820,22627,MINT KITCHEN SCALES,-1,2010-12-08 14:10:00,8.5,16016,United Kingdom,True,True,True,False,False,False,False
C537821,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-3,2010-12-08 14:20:00,6.95,18193,United Kingdom,True,True,True,False,False,False,False
C537824,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,-1,2010-12-08 14:27:00,9.95,12870,United Kingdom,True,True,True,False,False,False,False
C537824,22784,LANTERN CREAM GAZEBO,-1,2010-12-08 14:27:00,4.95,12870,United Kingdom,True,True,True,False,False,False,False
C537832,22073,RED RETROSPOT STORAGE JAR,-2,2010-12-08 14:52:00,3.75,16858,United Kingdom,True,True,True,False,False,False,False
C537832,21531,RED RETROSPOT SUGAR JAM BOWL,-4,2010-12-08 14:52:00,2.1,16858,United Kingdom,True,True,True,False,False,False,False
C537832,21527,RED RETROSPOT TRADITIONAL TEAPOT,-2,2010-12-08 14:52:00,6.95,16858,United Kingdom,True,True,True,False,False,False,False
C537834,22697,GREEN REGENCY TEACUP AND SAUCER,-1,2010-12-08 14:54:00,2.95,13267,United Kingdom,True,True,True,False,False,False,False
C537834,21314,SMALL GLASS HEART TRINKET POT,-1,2010-12-08 14:54:00,2.1,13267,United Kingdom,True,True,True,False,False,False,False
C537834,22798,ANTIQUE GLASS DRESSING TABLE POT,-3,2010-12-08 14:54:00,2.95,13267,United Kingdom,True,True,True,False,False,False,False
C537835,22138,BAKING SET 9 PIECE RETROSPOT,-3,2010-12-08 14:57:00,4.95,14618,United Kingdom,True,True,True,False,False,False,False
C537838,22299,PIG KEYRING WITH LIGHT & SOUND,-4,2010-12-08 15:01:00,1.25,13115,United Kingdom,True,True,True,False,False,False,False
C537853,79000,MOROCCAN TEA GLASS,-1,2010-12-08 15:57:00,0.85,13370,United Kingdom,True,True,True,False,False,False,False
C537853,22940,FELTCRAFT CHRISTMAS FAIRY,-1,2010-12-08 15:57:00,4.25,13370,United Kingdom,True,True,True,False,False,False,False
C537853,22169,FAMILY ALBUM WHITE PICTURE FRAME,-2,2010-12-08 15:57:00,8.5,13370,United Kingdom,True,True,True,False,False,False,False
C537853,22697,GREEN REGENCY TEACUP AND SAUCER,-1,2010-12-08 15:57:00,2.95,13370,United Kingdom,True,True,True,False,False,False,False
C537853,22960,JAM MAKING SET WITH JARS,-2,2010-12-08 15:57:00,4.25,13370,United Kingdom,True,True,True,False,False,False,False
C537856,37370,RETRO COFFEE MUGS ASSORTED,-2,2010-12-08 15:59:00,1.25,14388,United Kingdom,True,True,True,False,False,False,False
C537856,21843,RED RETROSPOT CAKE STAND,-1,2010-12-08 15:59:00,10.95,14388,United Kingdom,True,True,True,False,False,False,False
C537857,D,Discount,-1,2010-12-08 16:00:00,267.12,17340,United Kingdom,True,True,True,False,False,False,False
C537860,84406B,CREAM CUPID HEARTS COAT HANGER,-8,2010-12-08 16:15:00,3.25,16252,United Kingdom,True,True,True,False,False,False,False
C537860,22295,HEART FILIGREE DOVE LARGE,-12,2010-12-08 16:15:00,1.65,16252,United Kingdom,True,True,True,False,False,False,False
C537860,22193,RED DINER WALL CLOCK,-2,2010-12-08 16:15:00,8.5,16252,United Kingdom,True,True,True,False,False,False,False
C537860,22180,RETROSPOT LAMP,-1,2010-12-08 16:15:00,9.95,16252,United Kingdom,True,True,True,False,False,False,False
C537860,21624,VINTAGE UNION JACK DOORSTOP,-3,2010-12-08 16:15:00,5.95,16252,United Kingdom,True,True,True,False,False,False,False
C537860,21485,RETROSPOT HEART HOT WATER BOTTLE,-3,2010-12-08 16:15:00,4.95,16252,United Kingdom,True,True,True,False,False,False,False
C537860,20897,VINTAGE NOTEBOOK PARIS DAYS,-6,2010-12-08 16:15:00,2.95,16252,United Kingdom,True,True,True,False,False,False,False
C537860,37370,RETRO COFFEE MUGS ASSORTED,-12,2010-12-08 16:15:00,1.25,16252,United Kingdom,True,True,True,False,False,False,False
C537860,22049,WRAP CHRISTMAS SCREEN PRINT,-25,2010-12-08 16:15:00,0.42,16252,United Kingdom,True,True,True,False,False,False,False
C537860,21888,BINGO SET,-4,2010-12-08 16:15:00,3.75,16252,United Kingdom,True,True,True,False,False,False,False
C537860,21240,BLUE POLKADOT CUP,-8,2010-12-08 16:15:00,0.85,16252,United Kingdom,True,True,True,False,False,False,False
C537860,21066,VINTAGE RED MUG,-12,2010-12-08 16:15:00,1.25,16252,United Kingdom,True,True,True,False,False,False,False
C537860,20675,BLUE POLKADOT BOWL,-8,2010-12-08 16:15:00,1.25,16252,United Kingdom,True,True,True,False,False,False,False
C537860,22192,BLUE DINER WALL CLOCK,-2,2010-12-08 16:15:00,8.5,16252,United Kingdom,True,True,True,False,False,False,False
C537860,21244,BLUE POLKADOT PLATE,-8,2010-12-08 16:15:00,1.69,16252,United Kingdom,True,True,True,False,False,False,False
C537860,21242,RED RETROSPOT PLATE,-8,2010-12-08 16:15:00,1.69,16252,United Kingdom,True,True,True,False,False,False,False
C537860,20676,RED RETROSPOT BOWL,-8,2010-12-08 16:15:00,1.25,16252,United Kingdom,True,True,True,False,False,False,False
C537860,79066K,RETRO MOD TRAY,-10,2010-12-08 16:15:00,0.85,16252,United Kingdom,True,True,True,False,False,False,False
C537860,22637,PIGGY BANK RETROSPOT,-6,2010-12-08 16:15:00,2.55,16252,United Kingdom,True,True,True,False,False,False,False
C537860,22508,DOORSTOP RETROSPOT HEART,-4,2010-12-08 16:15:00,3.75,16252,United Kingdom,True,True,True,False,False,False,False
C537860,21238,RED RETROSPOT CUP,-8,2010-12-08 16:15:00,0.85,16252,United Kingdom,True,True,True,False,False,False,False
537870,21486,,-77,2010-12-08 17:08:00,0.0,,United Kingdom,False,True,True,True,True,True,False
C537893,22450,SILK PURSE BABUSHKA BLUE,-1,2010-12-09 10:14:00,3.35,12721,France,True,True,True,False,False,False,False
C537893,22634,CHILDS BREAKFAST SET SPACEBOY,-2,2010-12-09 10:14:00,9.95,12721,France,True,True,True,False,False,False,False
C537893,22630,DOLLY GIRL LUNCH BOX,-2,2010-12-09 10:14:00,1.95,12721,France,True,True,True,False,False,False,False
C537998,22727,ALARM CLOCK BAKELIKE RED,-4,2010-12-09 11:42:00,3.75,17411,United Kingdom,True,True,True,False,False,False,False
C537998,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-4,2010-12-09 11:42:00,3.75,17411,United Kingdom,True,True,True,False,False,False,False
537999,22034,,-223,2010-12-09 11:44:00,0.0,,United Kingdom,False,True,True,True,True,True,False
538042,21763,,-4,2010-12-09 13:10:00,0.0,,United Kingdom,False,True,True,True,True,True,False
538043,22833,,-1,2010-12-09 13:10:00,0.0,,United Kingdom,False,True,True,True,True,True,False
538046,85008,,-15,2010-12-09 13:12:00,0.0,,United Kingdom,False,True,True,True,True,True,False
538047,21429,,-70,2010-12-09 13:13:00,0.0,,United Kingdom,False,True,True,True,True,True,False
C538052,22138,BAKING SET 9 PIECE RETROSPOT,-1,2010-12-09 13:28:00,4.95,15181,United Kingdom,True,True,True,False,False,False,False
538054,85167B,,-24,2010-12-09 13:34:00,0.0,,United Kingdom,False,True,True,True,True,True,False
538055,22454,,-20,2010-12-09 13:34:00,0.0,,United Kingdom,False,True,True,True,True,True,False
538058,20966,,-150,2010-12-09 13:38:00,0.0,,United Kingdom,False,True,True,True,True,True,False
C538059,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,-12,2010-12-09 13:38:00,1.25,14205,United Kingdom,True,True,True,False,False,False,False
C538059,21535,RED RETROSPOT SMALL MILK JUG,-6,2010-12-09 13:38:00,2.55,14205,United Kingdom,True,True,True,False,False,False,False
C538059,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-6,2010-12-09 13:38:00,2.95,14205,United Kingdom,True,True,True,False,False,False,False
C538059,84378,SET OF 3 HEART COOKIE CUTTERS,-12,2010-12-09 13:38:00,1.25,14205,United Kingdom,True,True,True,False,False,False,False
C538059,48188,DOORMAT WELCOME PUPPIES,-2,2010-12-09 13:38:00,7.95,14205,United Kingdom,True,True,True,False,False,False,False
C538059,22697,GREEN REGENCY TEACUP AND SAUCER,-6,2010-12-09 13:38:00,2.95,14205,United Kingdom,True,True,True,False,False,False,False
C538059,48187,DOORMAT NEW ENGLAND,-2,2010-12-09 13:38:00,7.95,14205,United Kingdom,True,True,True,False,False,False,False
C538059,22727,ALARM CLOCK BAKELIKE RED,-4,2010-12-09 13:38:00,3.75,14205,United Kingdom,True,True,True,False,False,False,False
C538059,22699,ROSES REGENCY TEACUP AND SAUCER,-6,2010-12-09 13:38:00,2.95,14205,United Kingdom,True,True,True,False,False,False,False
C538059,22698,PINK REGENCY TEACUP AND SAUCER,-6,2010-12-09 13:38:00,2.95,14205,United Kingdom,True,True,True,False,False,False,False
C538059,21975,PACK OF 60 DINOSAUR CAKE CASES,-24,2010-12-09 13:38:00,0.55,14205,United Kingdom,True,True,True,False,False,False,False
C538059,21533,RETROSPOT LARGE MILK JUG,-3,2010-12-09 13:38:00,4.95,14205,United Kingdom,True,True,True,False,False,False,False
C538059,21217,RED RETROSPOT ROUND CAKE TINS,-3,2010-12-09 13:38:00,9.95,14205,United Kingdom,True,True,True,False,False,False,False
C538059,21210,SET OF 72 RETROSPOT PAPER  DOILIES,-12,2010-12-09 13:38:00,1.45,14205,United Kingdom,True,True,True,False,False,False,False
538061,21801,,-38,2010-12-09 13:39:00,0.0,,United Kingdom,False,True,True,True,True,True,False
C538062,22139,RETROSPOT TEA SET CERAMIC 11 PC,-14,2010-12-09 13:40:00,4.25,17702,United Kingdom,True,True,True,False,False,False,False
C538062,22329,ROUND CONTAINER SET OF 5 RETROSPOT,-4,2010-12-09 13:40:00,1.65,17702,United Kingdom,True,True,True,False,False,False,False
C538062,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,-1,2010-12-09 13:40:00,3.75,17702,United Kingdom,True,True,True,False,False,False,False
C538062,22168,ORGANISER WOOD ANTIQUE WHITE,-2,2010-12-09 13:40:00,8.5,17702,United Kingdom,True,True,True,False,False,False,False
C538062,20973,12 PENCIL SMALL TUBE WOODLAND,-2,2010-12-09 13:40:00,0.65,17702,United Kingdom,True,True,True,False,False,False,False
C538066,22083,PAPER CHAIN KIT RETROSPOT,-1,2010-12-09 13:58:00,2.95,15738,United Kingdom,True,True,True,False,False,False,False
538072,22423,faulty,-13,2010-12-09 14:10:00,0.0,,United Kingdom,False,True,True,True,True,False,False
538074,21743,,-80,2010-12-09 14:11:00,0.0,,United Kingdom,False,True,True,True,True,True,False
C538075,21284,RETROSPOT CANDLE  SMALL,-12,2010-12-09 14:12:00,1.69,13021,United Kingdom,True,True,True,False,False,False,False
C538081,22630,DOLLY GIRL LUNCH BOX,-33,2010-12-09 14:29:00,1.95,16898,United Kingdom,True,True,True,False,False,False,False
C538082,21864,UNION JACK FLAG PASSPORT COVER,-20,2010-12-09 14:30:00,2.1,13777,United Kingdom,True,True,True,False,False,False,False
C538083,85099B,JUMBO BAG RED RETROSPOT,-3,2010-12-09 14:40:00,1.95,15750,United Kingdom,True,True,True,False,False,False,False
C538083,22633,HAND WARMER UNION JACK,-4,2010-12-09 14:40:00,2.1,15750,United Kingdom,True,True,True,False,False,False,False
C538084,22860,EASTER TIN CHICKS PINK DAISY,-6,2010-12-09 14:42:00,1.65,12649,Germany,True,True,True,False,False,False,False
C538084,22859,EASTER TIN BUNNY BOUQUET,-6,2010-12-09 14:42:00,1.65,12649,Germany,True,True,True,False,False,False,False
C538085,82486,WOOD S/3 CABINET ANT WHITE FINISH,-1,2010-12-09 14:43:00,7.95,16350,United Kingdom,True,True,True,False,False,False,False
C538085,21314,SMALL GLASS HEART TRINKET POT,-1,2010-12-09 14:43:00,2.1,16350,United Kingdom,True,True,True,False,False,False,False
C538085,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,2010-12-09 14:43:00,5.95,16350,United Kingdom,True,True,True,False,False,False,False
C538088,84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,-24,2010-12-09 14:45:00,0.85,14766,United Kingdom,True,True,True,False,False,False,False
C538089,21906,PHARMACIE FIRST AID TIN,-1,2010-12-09 14:47:00,6.75,18230,United Kingdom,True,True,True,False,False,False,False
538090,20956,?,-723,2010-12-09 14:48:00,0.0,,United Kingdom,False,True,True,True,True,False,False
C538091,35400,WOODEN BOX ADVENT CALENDAR,-2,2010-12-09 14:48:00,8.95,16499,United Kingdom,True,True,True,False,False,False,False
538092,37467,,-177,2010-12-09 14:49:00,0.0,,United Kingdom,False,True,True,True,True,True,False
C538098,22168,ORGANISER WOOD ANTIQUE WHITE,-1,2010-12-09 14:57:00,8.5,14441,United Kingdom,True,True,True,False,False,False,False
C538099,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,-1,2010-12-09 14:58:00,4.25,15279,United Kingdom,True,True,True,False,False,False,False
C538099,22457,NATURAL SLATE HEART CHALKBOARD,-3,2010-12-09 14:58:00,2.95,15279,United Kingdom,True,True,True,False,False,False,False
C538100,84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,-12,2010-12-09 15:00:00,2.55,16579,United Kingdom,True,True,True,False,False,False,False
C538102,84792,ENCHANTED BIRD COATHANGER 5 HOOK,-2,2010-12-09 15:01:00,4.65,14047,United Kingdom,True,True,True,False,False,False,False
C538103,22941,CHRISTMAS LIGHTS 10 REINDEER,-2,2010-12-09 15:13:00,8.5,17442,United Kingdom,True,True,True,False,False,False,False
C538105,79163,BLACK CHAMPAGNE GLASS,-1,2010-12-09 15:18:00,1.65,16781,United Kingdom,True,True,True,False,False,False,False
C538105,21781,MA CAMPAGNE CUTLERY BOX,-1,2010-12-09 15:18:00,14.95,16781,United Kingdom,True,True,True,False,False,False,False
C538109,22780,LIGHT GARLAND BUTTERFILES PINK,-4,2010-12-09 15:23:00,4.25,16042,United Kingdom,True,True,True,False,False,False,False
C538109,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,2010-12-09 15:23:00,7.95,16042,United Kingdom,True,True,True,False,False,False,False
C538110,21232,STRAWBERRY CERAMIC TRINKET BOX,-144,2010-12-09 15:24:00,1.06,17307,United Kingdom,True,True,True,False,False,False,False
